"","none_Shapley","Lagged_Age_Shapley","Lagged_Nutrition_Shapley","Lagged_Health_Shapley","Lagged_Mobility_Shapley","Age_Shapley","Nutrition_Shapley","Health_Shapley","Lagged_Age_Value","Lagged_Nutrition_Value","Lagged_Health_Value","Lagged_Mobility_Value","Age_Value","Nutrition_Value","Health_Value"
"29",0.50000235299494,0.0247594190271873,0.023807242550156,-0.137896549585042,-0.275976834304627,0.00319497450560236,0.0201010555667185,0.113554464153568,1,1,0,0,1,1,1
"30",0.500002356073256,0.013955988962509,0.0257690087928979,-0.119197574069966,-0.291213161106122,-0.00424208124834841,0.0237438687871455,-0.0658760328990262,1,1,0,0,1,1,0
"31",0.500002337834767,-0.0125433545303853,-0.0341326110743949,-0.112942035324752,-0.269508068359955,0.00319931112415014,-0.0221541141135018,-0.045189863822206,0,0,0,0,0,0,0
"32",0.500002360012007,-0.00120172719792734,0.036976056512119,0.131806063339091,-0.275669459569479,-0.00189304860791357,-0.0645484906825461,0.0563927419508611,0,1,1,0,0,0,1
"33",0.500002338300422,-0.0159468292101447,-0.034916593211411,-0.112134219357248,-0.269387386982698,8.57962518046789e-05,-0.0199433262011208,-0.0410281783934193,0,0,0,0,0,0,0
"34",0.500002337862631,-0.0150905423323315,-0.0355535925773246,-0.11025869384804,-0.270197104230777,-0.000384642561723191,-0.022051425126525,-0.0397347361208826,0,0,0,0,0,0,0
"35",0.500002334963083,-0.0145770522822083,-0.0372278926160674,-0.109638858809414,-0.265460592359474,-0.0012356046464156,-0.0246102964993176,-0.0405204368712265,0,0,0,0,0,0,0
"36",0.500002335084703,-0.0157456122983547,-0.0355932341477716,-0.111063725800158,-0.263608154604385,0.000845480346166622,-0.0221918635688092,-0.045913624505346,0,0,0,0,0,0,0
"37",0.500002335790321,-0.0170493091314417,-0.036523150886671,-0.112156386102433,-0.26622720617737,0.000552378281972613,-0.0202920667661365,-0.0415749943037319,0,0,0,0,0,0,0
"38",0.500002337688118,-0.0165663472731379,-0.0315743035452177,-0.113419170711217,-0.267608706203898,0.00136657989451779,-0.0232081197044952,-0.0422606692552682,0,0,0,0,0,0,0
"39",0.500002359610361,-0.017816521748867,-0.0291754560178539,0.107725348727021,-0.289951512566476,0.000736225520256539,-0.0276846664771437,-0.1161312563613,0,0,1,0,0,0,0
"40",0.50000233695174,-0.0124579790259122,-0.0353120007555613,-0.114696449022566,-0.265475667279205,0.00345140708686893,-0.0242494516193188,-0.0445305954348962,0,0,0,0,0,0,0
"41",0.50000233707022,-0.0120502283944366,-0.0384060157265876,-0.11623291370343,-0.264489500881345,0.00446070071329324,-0.0226333563741241,-0.0439194220400847,0,0,0,0,0,0,0
"42",0.500002336498934,-0.0180159676915164,-0.0312100649613663,-0.110725521628885,-0.269808849547939,-0.000126560011658294,-0.0232577934055265,-0.0401259782578689,0,0,0,0,0,0,0
"43",0.500002336867727,-0.0153260812654784,-0.0373845710342943,-0.113222814058764,-0.266633830721234,-0.00347083139095109,-0.0192524391869958,-0.0379801682225731,0,0,0,0,0,0,0
"44",0.500002337956742,-0.0142845371211322,-0.0405691435259353,-0.111588941344491,-0.271140967286543,0.00231359860218791,-0.019497559870167,-0.0385031863229508,0,0,0,0,0,0,0
"45",0.500002337103194,-0.0148842302815765,-0.0348960420260662,-0.112444918783293,-0.267425261058198,-2.14443241022528e-05,-0.0245049813552543,-0.0390938581383529,0,0,0,0,0,0,0
"46",0.500002336039954,-0.0169289165509279,-0.0359668885657213,-0.111691620772581,-0.263886915330984,0.00128345190227679,-0.0218787888355476,-0.0442010570618174,0,0,0,0,0,0,0
"47",0.500002337567466,-0.0204534251022699,-0.0350638214494742,-0.110594306749556,-0.26564062659866,0.000835818475557442,-0.0222666850840753,-0.040087689792808,0,0,0,0,0,0,0
"48",0.500002336404375,-0.0152900810483865,-0.0346696075666208,-0.114389900164022,-0.268390223247615,0.00156782158252993,-0.0210993934405279,-0.0409993515035039,0,0,0,0,0,0,0
"49",0.500002337153626,-0.0161881828397187,-0.0379825500607855,-0.112011563277683,-0.26900338820675,0.00410767444866371,-0.0221102222531951,-0.0400825036358173,0,0,0,0,0,0,0
"50",0.500002337835756,-0.0184888138596409,-0.0349323249783649,-0.109299987074317,-0.267249492075424,-0.000599830904468166,-0.0231311342180662,-0.0395691535605103,0,0,0,0,0,0,0
"51",0.500002338066333,-0.0197450383770955,-0.0349447721156047,-0.113760949299205,-0.270673424320516,0.00364131052580701,-0.017174386262059,-0.0406134768942512,0,0,0,0,0,0,0
"52",0.500002337650279,-0.0180722518233966,-0.0379807386856543,-0.10840718856553,-0.267051648599412,0.000210825959109111,-0.0215301894889284,-0.04043954513272,0,0,0,0,0,0,0
"53",0.500002338820381,-0.0173000651869034,-0.0339776207148993,-0.114383539537582,-0.264360366591347,0.000859207728089491,-0.0239534035541946,-0.0401549500894226,0,0,0,0,0,0,0
"54",0.500002337430704,-0.0173328752276807,-0.0367870295695845,-0.11360540083149,-0.265851288596022,0.00431149090193906,-0.0196728444911944,-0.0443327886554199,0,0,0,0,0,0,0
"55",0.500002338067705,-0.00920664680892428,-0.0353027439210221,-0.115013172340458,-0.265179976308814,-0.000703822323370734,-0.0253568572515874,-0.0425075179886798,0,0,0,0,0,0,0
"56",0.500002337710249,-0.014049745632385,-0.033795254929728,-0.110464471239627,-0.267757655981161,0.00159681496897021,-0.0252014446253849,-0.0435989789154699,0,0,0,0,0,0,0
"57",0.500002337358376,-0.0117623409214079,-0.0351670551082753,-0.109452104601058,-0.264872772679795,-0.00505783259705484,-0.0197710415200448,-0.0471875888906653,0,0,0,0,0,0,0
"58",0.50000233811475,-0.0119279396585878,-0.0339775214529444,-0.112687756764476,-0.266644650991991,-0.000247007376525295,-0.0255354296733522,-0.0422504313346262,0,0,0,0,0,0,0
"59",0.500002337503893,-0.0167737288823394,-0.0335257049419991,-0.112398771843576,-0.268382124407479,0.00480639725792422,-0.0250479204070119,-0.0419488828681519,0,0,0,0,0,0,0
"60",0.500002336888313,-0.013388579547409,-0.0368223657485912,-0.109354664406183,-0.270322169033263,0.000492121878698097,-0.0248091945887819,-0.039065884457001,0,0,0,0,0,0,0
"61",0.500002335150796,-0.0139514401707302,-0.0316728724127953,-0.112803800282894,-0.266898414698699,-0.000573801389838563,-0.0223309417900563,-0.0450394633496172,0,0,0,0,0,0,0
"62",0.500002338154689,-0.0136688934613638,-0.0351698401478986,-0.113589511161535,-0.268688790370602,0.00418142094398481,-0.0249539770782884,-0.0413811458998274,0,0,0,0,0,0,0
"63",0.500002335965412,-0.014607606254565,-0.0367548425547267,-0.109933714264874,-0.264591134028458,0.00141122942776116,-0.0291481479210472,-0.0396465198425037,0,0,0,0,0,0,0
"64",0.500002337154409,-0.0171449669409792,-0.0347308701477433,-0.11237724903293,-0.265109848655746,0.00497034633938368,-0.0261167957271224,-0.042761352087691,0,0,0,0,0,0,0
"65",0.500002338292483,-0.0174640714792227,-0.0331392385977507,-0.111370505739803,-0.268149227999565,0.000517054716083762,-0.019700767406348,-0.0439639807430596,0,0,0,0,0,0,0
"66",0.500002338096355,-0.0165433519955381,-0.0348464283635465,-0.113577916660531,-0.267179588963504,0.00434254432677371,-0.0240819242476777,-0.0413840711836931,0,0,0,0,0,0,0
"67",0.500002337116359,-0.0170214712771836,-0.0364309182222096,-0.114541042020968,-0.26472516601828,0.00377532570263965,-0.0202387256304839,-0.0440887389775307,0,0,0,0,0,0,0
"68",0.500002354306413,0.0142916056723197,0.0259445439683236,-0.116326999464599,-0.288231178073596,0.00262473364981081,0.0173374302338434,-0.072700117602041,1,1,0,0,1,1,0
"69",0.500002353943821,0.0111342296843581,0.0328786396338296,-0.121487344533832,-0.290080065926578,-0.00276255328752346,0.0245936689655743,-0.0713365552869134,1,1,0,0,1,1,0
"70",0.500002348404236,0.00751569922410456,-0.0303700417137268,-0.136173003462388,-0.281741072996125,-0.00277246450065441,0.0443063621906453,-0.0540934145974696,1,0,0,0,1,1,0
"71",0.500002336633697,-0.0143341919994977,-0.0360405877255232,-0.10717128135962,-0.266201420525572,-0.00143761242874781,-0.0244526794109785,-0.0436329622101479,0,0,0,0,0,0,0
"72",0.500002337312467,-0.0182577032931471,-0.0352572309171647,-0.109120912287742,-0.266767767424728,0.00247995362941726,-0.0241424074790593,-0.0422046686924186,0,0,0,0,0,0,0
"73",0.500002336882761,-0.018035383772102,-0.0338474945966262,-0.112214380837117,-0.268756084702753,0.00360937965462513,-0.0243008936041318,-0.0397258776636492,0,0,0,0,0,0,0
"74",0.500002338938105,0.0137836664231462,-0.031656140021578,-0.113303700456507,-0.277047475289327,-0.000668807037866525,-0.0339552470373721,-0.0330266862359053,1,0,0,0,1,0,0
"75",0.500002340665805,0.0176877063681545,-0.0261189887886552,-0.116619687723694,-0.278924601266379,0.00139819438239378,-0.0351489952987118,-0.0381480182925918,1,0,0,0,1,0,0
"76",0.500002338437375,-0.0129938235164616,-0.0353952995755112,-0.110885081588456,-0.270961116877741,0.00181142158046107,-0.0218936614263671,-0.0429531756066635,0,0,0,0,0,0,0
"77",0.50000233842004,-0.0134397402615693,-0.0388714325431065,-0.114146236041962,-0.268210283119979,0.00457310471563423,-0.0215799996615396,-0.0415961502781605,0,0,0,0,0,0,0
"78",0.500002337889425,-0.0147222648041506,-0.0357893195206489,-0.113275601492244,-0.270642129217215,0.00356452158803929,-0.0212366486994685,-0.0411692944901465,0,0,0,0,0,0,0
"79",0.500002337259833,-0.0179945835002972,-0.0336025326088027,-0.109542694656743,-0.266381071544398,0.000912871686854065,-0.0241925190106181,-0.0424702064322947,0,0,0,0,0,0,0
"80",0.500002338163444,-0.0177653304673822,-0.032326662049783,-0.109078011571681,-0.265689646643467,-0.00321407747844956,-0.0240978609129339,-0.0410991481850174,0,0,0,0,0,0,0
"81",0.500002334722285,-0.0144954738323298,-0.0407207482361472,-0.107633106358556,-0.264866447069295,-0.00309791074315076,-0.0214918400993837,-0.0409652081141449,0,0,0,0,0,0,0
"82",0.500002337872101,-0.0146533627725037,-0.0369553772389838,-0.110370475884254,-0.269986041990956,0.0053062348954232,-0.0219823255796775,-0.0446293879245896,0,0,0,0,0,0,0
"83",0.500002337726327,-0.0137330250375514,-0.0372924285855452,-0.110089274520048,-0.26990002763849,0.00162697031693162,-0.0223811230424824,-0.0415018279990857,0,0,0,0,0,0,0
"84",0.500002354771163,0.0274259481009787,0.0227799043470585,-0.134797516391339,-0.276626605155287,-0.00521016866946842,0.0211257582203536,0.116846449909098,1,1,0,0,1,1,1
"85",0.500002353567443,0.0275117499218144,0.0241584289405802,-0.140590111099227,-0.27188406856732,-0.00273409075529529,0.0216119177364065,0.113469944722237,1,1,0,0,1,1,1
"86",0.500002354514493,0.014542287871706,0.0318983228968413,-0.119178844265803,-0.290583570202399,-0.00190406078764341,0.0195296812583511,-0.0713637982709097,1,1,0,0,1,1,0
"87",0.500002337677733,-0.0167444554509799,-0.0374804771800841,-0.112831693428801,-0.264773235607833,0.00169597960536585,-0.0224490935848502,-0.0406877613141497,0,0,0,0,0,0,0
"88",0.500002337455153,-0.0135764880759248,-0.0370996522889458,-0.113393744834629,-0.262705148190463,-0.000322538515696125,-0.0231449011701665,-0.0430282636843173,0,0,0,0,0,0,0
"89",0.500002336464388,-0.0154532955587198,-0.0352617535079901,-0.114857551144865,-0.264801478325666,-0.000174904530428919,-0.0223097153692787,-0.0404120373025071,0,0,0,0,0,0,0
"90",0.500002354858879,0.0189896630712614,0.0292273731500044,-0.124231189171958,-0.289860464453664,-0.00299130851331447,0.0227384111650339,-0.0709324672038148,1,1,0,0,1,1,0
"91",0.500002356799285,0.0182626026982106,0.0271381764722538,-0.122743180509723,-0.294681753875586,-0.00123833686545287,0.0260459762193943,-0.0698434670968672,1,1,0,0,1,1,0
"92",0.500002337631908,-0.013884927735908,-0.0358107581893414,-0.110053434856943,-0.267464419566387,0.000657758258319087,-0.0211961200375051,-0.0455188345793658,0,0,0,0,0,0,0
"93",0.500002337994793,-0.0163547562244036,-0.0336122091085064,-0.113232176801801,-0.268132678437996,0.00111720430009055,-0.0253885978677371,-0.0376675224616667,0,0,0,0,0,0,0
"94",0.50000233705963,-0.0177002625690906,-0.0353238411846795,-0.108122794153728,-0.267143982010109,-3.66586693841849e-05,-0.0231231263640731,-0.0418200709427232,0,0,0,0,0,0,0
"95",0.500002336487431,-0.0124667695151668,-0.035140903048822,-0.112198463540078,-0.26880856020442,-0.0015224341549648,-0.0200561150048426,-0.0430774899291751,0,0,0,0,0,0,0
"96",0.500002337003888,-0.0156675183923137,-0.0350600208811396,-0.115319941409177,-0.267003529077943,0.00286240727652583,-0.0202904029732318,-0.0427917303834402,0,0,0,0,0,0,0
"97",0.500002338156822,-0.0121390872325043,-0.0371647711708496,-0.112092222603062,-0.26734028178225,0.00111805944066834,-0.0254217278573827,-0.0402307062424973,0,0,0,0,0,0,0
"98",0.500002337080631,-0.0161258669454686,-0.0336926770349668,-0.113544711724134,-0.267701291566048,0.00264959157555348,-0.0222114028533382,-0.0426443771189967,0,0,0,0,0,0,0
"99",0.500002337491972,-0.0180756707532459,-0.0391143461917539,-0.107976159709156,-0.26608338712437,0.0011590896134825,-0.0238059866458798,-0.0393742758400162,0,0,0,0,0,0,0
"100",0.500002337504096,-0.0136532323291639,-0.0358437727886913,-0.11352977619024,-0.264863763179144,0.000680401177846792,-0.0238379831536559,-0.042222610276233,0,0,0,0,0,0,0
"101",0.500002341195055,-0.0127583767703264,0.0335133026600014,-0.113276292020941,-0.275597219547083,0.00267590087355509,-0.03516788929715,-0.0475930574133424,0,1,0,0,0,0,0
"102",0.500002350090158,0.00290917227037865,-0.0310839606225921,-0.136108935364874,-0.276747113834567,0.00163529267656576,0.0403468766383274,-0.0542792697894726,1,0,0,0,1,1,0
"103",0.500002354752986,0.0109655434023911,0.0288459646924467,-0.120651710218394,-0.284617377224008,-0.00181839113273603,0.0189111036341676,-0.0686951156686981,1,1,0,0,1,1,0
"104",0.500002353672447,0.0130281851657786,0.0262220192860102,-0.119633017776534,-0.287949288423275,-0.00139655531392146,0.0232836474352244,-0.0706149710136553,1,1,0,0,1,1,0
"105",0.50000235388948,0.0228792259567626,0.0256537318137332,-0.13421944039435,-0.274098945585447,-0.00408133026680767,0.023396128277913,0.112014400896709,1,1,0,0,1,1,1
"106",0.500002335751898,-0.019264589152391,-0.0348881796044176,-0.111732250880895,-0.264861779598827,0.00120488269263116,-0.0216405036673409,-0.0420883141146757,0,0,0,0,0,0,0
"107",0.500002337175666,-0.0162178727881145,-0.0322146089612502,-0.110807191905437,-0.266215636069335,-0.0014219407219183,-0.0208203754738229,-0.045573110085173,0,0,0,0,0,0,0
"108",0.500002335902042,-0.0187647009310076,-0.0339712909731776,-0.111921381262203,-0.265416451357548,0.00259907102205059,-0.0242736145553808,-0.0415223670143449,0,0,0,0,0,0,0
"109",0.500002335733508,-0.0155167727057474,-0.0355512313218595,-0.111331686666498,-0.263928307769449,-0.00291693719041313,-0.0238565330045117,-0.0401692669371671,0,0,0,0,0,0,0
"110",0.500002335928408,-0.0137932990729053,-0.0370713460191702,-0.111318100629169,-0.269355825816866,0.00213146669645576,-0.0243519168521851,-0.0395117133850421,0,0,0,0,0,0,0
"111",0.500002357545186,-0.0186892256924305,-0.0368048397479057,0.106502108059993,-0.289830588189653,0.00276683913229733,-0.0246562371029919,-0.111585893661689,0,0,1,0,0,0,0
"112",0.50000233766576,-0.0128540228548351,-0.0354163574093152,-0.112202555317245,-0.26797797053954,0.000915746457008175,-0.0210723649638685,-0.0446632121011164,0,0,0,0,0,0,0
"113",0.50000233883289,-0.0167687292982143,-0.0338736795967484,-0.110351733200319,-0.269296001053112,0.00138321223289207,-0.0221620270593151,-0.042201779525638,0,0,0,0,0,0,0
"114",0.500002336335427,-0.0171024805675263,-0.0353629382147694,-0.111607045967214,-0.270425838553686,0.00558661133398776,-0.0261240780951962,-0.0382349647908539,0,0,0,0,0,0,0
"115",0.50000233636616,-0.012594844956803,-0.035410494888611,-0.110320956040099,-0.271250053257167,0.0036922705749563,-0.0228988792798083,-0.0444877771554927,0,0,0,0,0,0,0
"116",0.500002339659798,-0.0155307326291505,-0.0337725326246848,-0.110801086238944,-0.267196211234293,0.00358712070935427,-0.0258669343445594,-0.0436903619722068,0,0,0,0,0,0,0
"117",0.50000233731984,-0.0143609855399472,-0.0387178971095603,-0.110831029100188,-0.267134094389475,-0.00401407640429555,-0.020928992407469,-0.0372836614584257,0,0,0,0,0,0,0
"118",0.50000233861087,-0.0148053382712212,-0.0341864422016758,-0.110844691553741,-0.269097796779687,-0.00335727391930393,-0.0202869111957661,-0.0406922833560633,0,0,0,0,0,0,0
"119",0.500002337263077,-0.0144063955328403,-0.0346838201820915,-0.115570997949003,-0.265581092000547,-0.00149829014707305,-0.0193064441901949,-0.042223696286034,0,0,0,0,0,0,0
"120",0.500002337498759,-0.01789476253223,-0.03553036578771,-0.113896155804262,-0.267677174251744,0.00404816024139359,-0.0219816324963719,-0.0403388056134424,0,0,0,0,0,0,0
"121",0.500002337036416,-0.0179407161182423,-0.0341242209644171,-0.110094691483425,-0.266493491194345,0.00273511172935355,-0.0257054657388243,-0.0416472625383356,0,0,0,0,0,0,0
"122",0.500002337803453,-0.0157404819086554,-0.0313742301277469,-0.113986189218974,-0.270309498438394,0.000489081157544464,-0.0235423302850803,-0.0388070879585492,0,0,0,0,0,0,0
"123",0.500002337112001,-0.0138742718624847,-0.0341161588670279,-0.114463338759399,-0.266462536156858,0.00161681872211134,-0.0230308629400039,-0.0429403861560378,0,0,0,0,0,0,0
"124",0.500002336312658,-0.0118598356089017,-0.0355765150550759,-0.110038893158364,-0.266282058311392,-0.000564907180480161,-0.0262011829311131,-0.0427473432576597,0,0,0,0,0,0,0
"125",0.500002336835325,-0.0109456881922809,-0.0353564725824839,-0.111943504707951,-0.269532929559895,0.000693983567545218,-0.0225126589831021,-0.0436734648969005,0,0,0,0,0,0,0
"126",0.500002345766749,-0.0236295030198675,-0.0449641671339184,-0.135029220761633,0.251009330070946,0.00121937889108414,-0.0232141410148721,-0.044769353574661,0,0,0,1,0,0,0
"127",0.500002336745747,-0.0162535706267774,-0.038164017869543,-0.109839779745891,-0.26421637865825,0.00389879636292063,-0.0253955031612267,-0.043300282385259,0,0,0,0,0,0,0
"128",0.500002336278902,-0.0166561495232318,-0.0358713172500982,-0.112602034586885,-0.264406417057284,0.00366821451764089,-0.0230951590747807,-0.0443078729035545,0,0,0,0,0,0,0
"129",0.500002338039823,-0.0157294009052955,-0.0358110993556809,-0.11365273568259,-0.266774749644767,0.00258439330647967,-0.0240565690190392,-0.0398305755694286,0,0,0,0,0,0,0
"130",0.500002336327572,-0.0192749726848495,-0.0347994320460117,-0.108327713385501,-0.26604611351713,0.00429190916946491,-0.0242061408184731,-0.0449082723615006,0,0,0,0,0,0,0
"131",0.500002353228647,0.0170574787761811,0.0283240684170504,-0.118304127537166,-0.284548646699869,-0.00302901583593288,0.0192861961919905,-0.0758459340109336,1,1,0,0,1,1,0
"132",0.500002337728466,-0.0146869381986931,-0.0321016000745952,-0.116071543628435,-0.268255591276286,0.000876101605628388,-0.0233638094129441,-0.0396673554084755,0,0,0,0,0,0,0
"133",0.500002336325557,-0.0166629328253051,-0.034927033860477,-0.110178572671437,-0.265243687099933,-0.00290464286737555,-0.0180086178486895,-0.0453452483089911,0,0,0,0,0,0,0
"134",0.500002338092301,-0.0120721791003902,-0.0346463456756454,-0.11192141608705,-0.26652337258805,0.000424274714588632,-0.025784921773014,-0.0427467765877694,0,0,0,0,0,0,0
"135",0.500002336584931,-0.0152706305617914,-0.0374921122469327,-0.108618446458033,-0.266704262679069,0.000126931730806722,-0.0237575399114712,-0.0415546759895339,0,0,0,0,0,0,0
"136",0.500002335315975,-0.0133816263414233,-0.0377568121665197,-0.111058161436842,-0.264838651213624,0.00216372141741044,-0.0235481078787765,-0.0448510970212203,0,0,0,0,0,0,0
"137",0.500002336759476,-0.0172029143729169,-0.0349594131249105,-0.111414813002933,-0.27013477229716,0.00366167592452044,-0.0225046705126221,-0.0407158277120811,0,0,0,0,0,0,0
"138",0.50000233836736,-0.0150064051938847,-0.0329138897432591,-0.11396209947623,-0.267556968817694,0.000795714388704767,-0.0264710841907738,-0.0381560041931223,0,0,0,0,0,0,0
"139",0.500002337500259,-0.0164655487021292,-0.0359120316408324,-0.112107279938425,-0.263832384808961,0.00101807935948523,-0.0239287519035292,-0.0420428193247332,0,0,0,0,0,0,0
"140",0.500002354502408,0.0153357827052495,0.0286003222541739,-0.121187283503413,-0.288017344611908,0.00265254658638212,0.0204237533232756,-0.074867758258611,1,1,0,0,1,1,0
"141",0.500002373839251,0.00671859979691535,0.0244721585435175,0.105007869018962,-0.301105474731881,-0.0022764303505146,-0.0860161094590868,-0.126448541940558,1,1,1,0,1,0,0
"142",0.500002339031795,-0.0166311739947555,-0.0295353621225572,-0.11445597018277,-0.269521102908611,0.00573721418488907,-0.0247195640263682,-0.0441447787499236,0,0,0,0,0,0,0
"143",0.500002336141744,-0.0139173214781815,-0.0383296893482447,-0.113795793060343,-0.265178961160216,0.00356115162992038,-0.0241391654935405,-0.0414709564637288,0,0,0,0,0,0,0
"144",0.500002335895198,-0.0165051505304371,-0.0382635638535902,-0.110361438103204,-0.264995178956251,-0.000424332307926038,-0.0199372694969121,-0.0427838021499585,0,0,0,0,0,0,0
"145",0.500002337297721,-0.0164536867237376,-0.0346679338048089,-0.113523712716362,-0.266643223759994,0.00399085267331796,-0.0236245734348634,-0.0423484583473789,0,0,0,0,0,0,0
"146",0.500002336852415,-0.014989068710972,-0.038844839442262,-0.112333821032962,-0.265295716015497,0.00223660531642341,-0.0229261314925123,-0.0411177645027943,0,0,0,0,0,0,0
"147",0.50000233741515,-0.0167828258746859,-0.0387931325915428,-0.112651417812044,-0.268936328216279,0.00344535006861001,-0.0207097074449725,-0.0388426743140035,0,0,0,0,0,0,0
"148",0.500002337753419,-0.016158274502766,-0.0332282695454335,-0.111156314674801,-0.268012438065175,0.000547526244594607,-0.0252827854458471,-0.0399801804928945,0,0,0,0,0,0,0
"149",0.500002338430511,-0.0155606567447703,-0.0328649543573659,-0.113217183053544,-0.266534832536022,0.00256402896782268,-0.0236411104434707,-0.0440160290249598,0,0,0,0,0,0,0
